2024-07-03 12:31:51,311 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 12:31:51,420 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 12:31:51,420 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 12:31:54,545 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 12:31:56,419 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 12:31:56,420 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 12:32:10,873 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 12:32:11,091 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 12:32:11,092 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 12:32:20,690 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 12:32:21,250 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 12:32:21,251 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 12:32:39,675 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 12:32:41,986 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 12:32:41,986 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 12:32:41,990 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 12:32:42,087 INFO    MainThread:241765 [wandb_watch.py:watch():51] Watching
2024-07-03 12:32:42,091 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 12:32:42,092 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 12:32:42,095 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 12:32:42,260 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 12:32:42,261 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 12:32:42,264 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 12:32:42,325 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 12:32:42,325 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 12:32:42,328 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 13:10:59,262 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 13:10:59,263 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 13:23:59,342 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 13:27:22,128 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 13:27:22,128 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 13:28:06,309 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 13:28:06,499 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 13:28:06,499 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 13:28:11,231 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 13:28:12,001 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 13:28:12,002 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 13:28:37,910 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 13:28:38,405 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 13:28:38,405 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 13:28:38,409 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 13:28:38,472 INFO    MainThread:241765 [wandb_watch.py:watch():51] Watching
2024-07-03 13:28:38,475 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 13:28:38,475 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 13:28:38,683 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 13:28:38,920 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 13:28:38,920 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 13:28:39,892 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 13:28:39,989 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 13:28:39,990 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 13:28:40,907 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 13:28:58,500 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 13:28:58,501 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 13:28:59,673 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 13:29:00,195 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 13:29:00,195 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 13:29:00,199 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
